"url","id","name","shared_tickets","shared_comments","external_id","created_at","updated_at","domain_names","details","notes","group_id","tags","organization_fields","account_manager","converged_siem_customer","customer_success_manager","local_support_only","mssp","operations_monitoring","partner","paying_customer","saas_customer","sales_region","sap_customer","siem_node_range","support_contract_termination","support_type","tier","type","ueba_customer","_sales_region_"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340144585.json","11340144585","5005","False","False",,"6/12/2017 12:46:41 PM","1/24/2023 4:19:34 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360114847717.json","360114847717","8com","True","False",,"2/21/2019 9:55:53 AM","1/24/2023 4:19:34 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=C_EMEA; sap_customer=False; siem_node_range=; support_contract_termination=4/12/2019 8:00:00 PM; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","C_EMEA","False","0","4/12/2019 8:00:00 PM","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340143205.json","11340143205","A 1 Capital Ltd","False","False",,"6/12/2017 12:44:24 PM","1/24/2023 4:19:35 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268704229.json","11268704229","A E T C Associates Ltd","False","False",,"6/12/2017 12:44:25 PM","1/24/2023 4:19:35 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340143245.json","11340143245","A S Insurance Service","False","False",,"6/12/2017 12:44:26 PM","1/24/2023 4:19:35 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340136185.json","11340136185","A. Bianchini Ingeniero SA","False","False",,"6/12/2017 12:35:27 PM","1/24/2023 4:19:36 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268696889.json","11268696889","A. Espersen A/S","False","False",,"6/12/2017 12:35:24 PM","1/24/2023 4:19:36 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268700629.json","11268700629","A.S.A. Abfall Service AG","False","False",,"6/12/2017 12:40:24 PM","1/24/2023 4:19:37 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=C_EMEA; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","C_EMEA","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268697049.json","11268697049","A/S DAN-BUNKERING Ltd.","False","False",,"6/12/2017 12:35:28 PM","1/24/2023 4:19:37 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11273679909.json","11273679909","A10Networks","False","False",,"6/20/2017 2:55:47 PM","1/24/2023 4:19:38 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360306700485.json","360306700485","A2secure","False","False",,"5/22/2018 8:30:04 AM","1/24/2023 4:19:39 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340557185.json","11340557185","aaaa","False","False",,"6/13/2017 3:02:38 PM","1/24/2023 4:19:39 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340142965.json","11340142965","AAK AB","False","False",,"6/12/2017 12:44:07 PM","1/24/2023 4:19:40 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/1635544149.json","1635544149","Aalborg Kommune","True","True",,"1/19/2016 10:33:48 AM","1/24/2023 4:19:41 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=DK; sap_customer=False; siem_node_range=; support_contract_termination=11/29/2016 7:00:00 PM; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","DK","False","0","11/29/2016 7:00:00 PM","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340144125.json","11340144125","Aalborg Portland A/S","False","False",,"6/12/2017 12:46:06 PM","1/24/2023 4:19:41 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340144105.json","11340144105","AarhusKarlshamn Denmark A/S","False","False",,"6/12/2017 12:46:04 PM","1/24/2023 4:19:42 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11433377285.json","11433377285","Abax","False","False",,"11/2/2017 12:56:46 PM","1/24/2023 4:19:42 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=Nordics; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","Nordics","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340143285.json","11340143285","Abbas & Company","False","False",,"6/12/2017 12:44:28 PM","1/24/2023 4:19:42 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360302658318.json","360302658318","ABEG","False","False",,"8/21/2020 2:17:27 PM","1/24/2023 4:19:43 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11154685205.json","11154685205","Abfallwirtschaftsbetrieb München","False","False",,"6/2/2017 12:51:39 PM","1/24/2023 4:19:44 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360141514409.json","360141514409","ABP Foods","False","False",,"3/26/2018 9:05:20 AM","1/24/2023 4:19:44 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=UK; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","UK","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360011670398.json","360011670398","ABP Ireland","False","False",,"11/19/2018 4:20:43 AM","1/24/2023 4:19:44 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360168032158.json","360168032158","ABRAJ ENERGY SERVICES","False","False",,"9/18/2019 7:30:06 AM","1/24/2023 4:19:45 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11069806929.json","11069806929","ABRD-Möbelhandels- Und Beteiligungs Gmbh","False","False",,"6/1/2017 8:07:40 AM","1/24/2023 4:19:45 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/1634097149.json","1634097149","Accenture","True","True",,"1/19/2016 7:59:52 AM","1/24/2023 4:19:46 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=DK; sap_customer=False; siem_node_range=; support_contract_termination=9/29/2017 8:00:00 PM; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","DK","False","0","9/29/2017 8:00:00 PM","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/8213154692765.json","8213154692765","ACCENTURE FR","False","False",,"12/12/2022 3:41:09 PM","1/24/2023 4:19:46 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=True; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","True","0","True","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340136085.json","11340136085","Accenture GmbH","False","False",,"6/12/2017 12:35:22 PM","1/24/2023 4:19:47 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11151990645.json","11151990645","Accenture UK","False","False",,"6/2/2017 9:24:39 AM","1/24/2023 4:19:47 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360489571918.json","360489571918","Access Group","False","False",,"7/6/2021 7:23:57 AM","1/24/2023 4:19:48 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360005538057.json","360005538057","Access World","False","False",,"9/19/2018 10:21:30 AM","1/24/2023 4:19:48 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=True; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","True","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11340143145.json","11340143145","Accountsaide Accountants Ltd","False","False",,"6/12/2017 12:44:22 PM","1/24/2023 4:19:49 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268703869.json","11268703869","ACE EUROPEAN  GROUP LTD","False","False",,"6/12/2017 12:43:46 PM","1/24/2023 4:19:49 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360198780217.json","360198780217","ACME Communications","False","False",,"11/26/2019 5:45:47 AM","1/24/2023 4:19:49 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/11268701369.json","11268701369","ACOSS","False","False",,"6/12/2017 12:41:10 PM","1/24/2023 4:19:50 PM","System.Object[]",,,,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360146219437.json","360146219437","ACP Holding Deutschland GmbH","True","False",,"5/14/2019 10:52:28 AM","1/24/2023 4:19:50 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=C_EMEA; sap_customer=False; siem_node_range=; support_contract_termination=6/29/2019 8:00:00 PM; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","C_EMEA","False","0","6/29/2019 8:00:00 PM","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360294877569.json","360294877569","Acs-it","False","False",,"5/17/2018 2:29:53 PM","1/24/2023 4:19:51 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=True; paying_customer=True; saas_customer=False; sales_region=S_EMEA; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","True","True","False","S_EMEA","False","0","0","standard_support_type","0","0","False","0"
"https://logpointsupport.zendesk.com/api/v2/organizations/360281367497.json","360281367497","ADA AGENCE POUR LE DEVELOPPEMENT AGRICOLE","False","False",,"6/12/2020 12:57:41 PM","1/24/2023 4:19:51 PM","System.Object[]","","",,"System.Object[]","@{account_manager=; converged_siem_customer=False; customer_success_manager=; local_support_only=False; mssp=False; operations_monitoring=; partner=False; paying_customer=False; saas_customer=False; sales_region=; sap_customer=False; siem_node_range=; support_contract_termination=; support_type=standard_support_type; tier=; type=; ueba_customer=False; _sales_region_=}","0","False","0","False","False","0","False","False","False","0","False","0","0","standard_support_type","0","0","False","0"
